,Platform Info
8953,['PlayStation 4']
8954,['PC']
8955,['PlayStation Vita']
8956,['PC']
8957,['PlayStation 4']
8958,['PC']
8959,['Wii']
8960,['Xbox One']
8961,['Xbox 360']
8962,['iOS (iPhone/iPad)']
8963,['Xbox']
8964,['Xbox 360']
8965,['PC']
8966,['PC']
8967,['PC']
8968,['Wii']
8969,['PlayStation 3']
8970,['iOS (iPhone/iPad)']
8971,['PC']
8972,['PC']
8973,['PlayStation 2']
8974,['iOS (iPhone/iPad)']
8975,['PlayStation 4']
8976,['PC']
8977,['PSP']
8978,['PlayStation 3']
8979,['PC']
8980,['PC']
8981,['PlayStation Vita']
8982,['Nintendo Switch']
8983,['PC']
8984,['PC']
8985,['PC']
8986,['PC']
8987,['PlayStation 4']
8988,['PlayStation 3']
8989,['PlayStation 3']
8990,['PC']
8991,['PC']
8992,['Nintendo Switch']
8993,['Dreamcast']
8994,['PC']
8995,['PC']
8996,['PC']
8997,['PC']
8998,['PC']
8999,['iOS (iPhone/iPad)']
9000,['DS']
9001,['Xbox']
9002,['Xbox']
9003,['PC']
9004,['Xbox 360']
9005,['PlayStation 5']
9006,['PlayStation 2']
9007,['PlayStation 4']
9008,['PlayStation 2']
9009,['PlayStation']
9010,['Xbox One']
9011,['PC']
9012,['Nintendo Switch']
9013,['PlayStation 2']
9014,['Game Boy Advance']
9015,['PC']
9016,['PC']
9017,['PlayStation 2']
9018,['Nintendo Switch']
9019,['PlayStation 4']
9020,['PlayStation']
9021,['Wii']
9022,['PC']
9023,['Xbox One']
9024,['Nintendo Switch']
9025,['PC']
9026,['3DS']
9027,['PC']
9028,['PSP']
9029,['Xbox One']
9030,['DS']
9031,['PC']
9032,['Xbox One']
9033,['PlayStation 3']
9034,['DS']
9035,['Wii']
9036,['Xbox One']
9037,['Xbox 360']
9038,['PC']
9039,['PC']
9040,['PC']
9041,['PlayStation 2']
9042,['Xbox']
9043,['PC']
9044,['Wii']
9045,['PC']
9046,['Wii']
9047,['PlayStation 2']
9048,['PC']
9049,['PlayStation 2']
9050,['PC']
9051,['PC']
9052,['PC']
9053,['Nintendo Switch']
9054,['Xbox 360']
9056,['Xbox One']
9057,['PlayStation 4']
9058,['PC']
9059,['Xbox Series X']
9060,['PlayStation 2']
9061,['PC']
9062,['PC']
9063,['PlayStation 4']
9064,['PlayStation']
9065,['PC']
9066,['PC']
9067,['3DS']
9068,['DS']
9069,['Wii']
9070,['PC']
9071,['PC']
9072,['PlayStation 5']
9073,['PC']
9074,['Nintendo Switch']
9075,['Xbox 360']
9076,['PSP']
9077,['PC']
9078,['Wii']
9079,['Xbox 360']
9080,['iOS (iPhone/iPad)']
9081,['PC']
9082,['PC']
9083,['PlayStation 4']
9084,['DS']
9085,['PlayStation 3']
9086,['PC']
9087,['Xbox']
9088,['GameCube']
9089,['iOS (iPhone/iPad)']
9090,['PlayStation 4']
9091,['PC']
9092,['Xbox One']
9093,['PC']
9094,['iOS (iPhone/iPad)']
9095,['Game Boy Advance']
9096,['PlayStation 4']
9097,['PlayStation 4']
9098,['Game Boy Advance']
9099,['PC']
9100,['PlayStation 4']
9101,['PC']
9102,['PSP']
9103,['PC']
9104,['PC']
9105,['Xbox 360']
9106,['iOS (iPhone/iPad)']
9107,['PlayStation 4']
9108,['PC']
9109,['PC']
9110,['PlayStation 4']
9111,['PlayStation 2']
9112,['DS']
9113,['PC']
9114,['PC']
9115,['PC']
9116,['PlayStation 3']
9117,['Game Boy Advance']
9118,['Nintendo Switch']
9119,['Nintendo Switch']
9120,['iOS (iPhone/iPad)']
9121,['Game Boy Advance']
9122,['3DS']
9123,['Xbox Series X']
9124,['Wii U']
9125,['GameCube']
9126,['PC']
9127,['Wii']
9128,['DS']
9129,['PC']
9130,['PC']
9131,['Game Boy Advance']
9132,['PC']
9133,['PSP']
9134,['PC']
9135,['Game Boy Advance']
9136,['PlayStation 4']
9137,['PlayStation 2']
9138,['PC']
9139,['iOS (iPhone/iPad)']
9140,['PC']
9141,['Xbox One']
9142,['PlayStation 4']
9143,['PC']
9144,['PlayStation']
9145,['PlayStation Vita']
9146,['PlayStation 4']
9147,['PC']
9148,['iOS (iPhone/iPad)']
9149,['PlayStation 4']
9150,['Nintendo Switch']
9151,['PlayStation 2']
9152,['Xbox One']
9153,['PC']
9154,['Xbox 360']
9155,['3DS']
9156,['PlayStation Vita']
9157,['PC']
9158,['PlayStation 2']
9159,['PlayStation 3']
9160,['PSP']
9161,['3DS']
9162,['PlayStation 2']
9163,['PC']
9164,['iOS (iPhone/iPad)']
9165,['PC']
9166,['PlayStation 2']
9167,['Wii']
9168,['PC']
9169,['PlayStation 4']
9170,['GameCube']
9171,['Wii']
9172,['PC']
9173,['Nintendo Switch']
9174,['PC']
9175,['Dreamcast']
9176,['PSP']
9177,['Xbox One']
9178,['PlayStation 3']
9179,['PlayStation 4']
9180,['Xbox 360']
9181,['PlayStation 4']
9182,['PlayStation 2']
9183,['PlayStation 4']
9184,['PlayStation 2']
9185,['iOS (iPhone/iPad)']
9186,['PlayStation 4']
9187,['PC']
9188,['PC']
9189,['DS']
9190,['PC']
9191,['Xbox One']
9192,['iOS (iPhone/iPad)']
9193,['Xbox One']
9194,['PC']
9195,['iOS (iPhone/iPad)']
9196,['PC']
9197,['Game Boy Advance']
9198,['PC']
9199,['Xbox 360']
9200,['PC']
9201,['PC']
9202,['Nintendo Switch']
9203,['iOS (iPhone/iPad)']
9204,['Nintendo Switch']
9205,['Game Boy Advance']
9207,['iOS (iPhone/iPad)']
9208,['Xbox Series X']
9209,['iOS (iPhone/iPad)']
9210,['iOS (iPhone/iPad)']
9211,['PlayStation 4']
9212,['Xbox Series X']
9213,['PC']
9214,['PC']
9215,['Wii']
9216,['PSP']
9217,['PSP']
9218,['Game Boy Advance']
9219,['PlayStation 5']
9220,['iOS (iPhone/iPad)']
9221,['PlayStation 2']
9222,['PlayStation 4']
9223,['PlayStation 4']
9224,['PlayStation 5']
9225,['PlayStation 3']
9226,['Wii U']
9227,['PC']
9228,['PC']
9229,['Wii']
9230,['PC']
9231,['PSP']
9232,['PC']
9233,['Game Boy Advance']
9234,['3DS']
9235,['PSP']
9236,['iOS (iPhone/iPad)']
9237,['DS']
9238,['DS']
9239,['PC']
9240,['Dreamcast']
9241,['Wii']
9242,['iOS (iPhone/iPad)']
9243,['PC']
9244,['PlayStation 3']
9245,['Nintendo Switch']
9246,['PlayStation 3']
9247,['Xbox 360']
9248,['PC']
9249,['Game Boy Advance']
9250,['PC']
9251,['Wii U']
9252,['PlayStation 3']
9253,['PC']
9254,['notaval']
9256,['PlayStation 4']
9257,['PlayStation']
9258,['iOS (iPhone/iPad)']
9259,['Xbox 360']
9260,['PlayStation 3']
9261,['PlayStation 2']
9262,['PlayStation 3']
9263,['Wii']
9264,['iOS (iPhone/iPad)']
9265,['Xbox 360']
9266,['Xbox 360']
9267,['Xbox 360']
9268,['PlayStation 4']
9269,['PC']
9270,['PSP']
9271,['PC']
9272,['Wii']
9273,['PC']
9274,['Xbox 360']
9275,['PlayStation 3']
9276,['Xbox']
9277,['PlayStation Vita']
9278,['Xbox One']
9279,['Game Boy Advance']
9280,['PlayStation 2']
9281,['Xbox 360']
9282,['PC']
9283,['PC']
9284,['PlayStation 4']
9285,['PC']
9286,['PlayStation 4']
9287,['PC']
9288,['PC']
9289,['iOS (iPhone/iPad)']
9290,['PC']
9291,['iOS (iPhone/iPad)']
9292,['3DS']
9293,['DS']
9294,['PlayStation']
9295,['Xbox One']
9296,['Wii']
9297,['PC']
9298,['PC']
9299,['Nintendo Switch']
9300,['PC']
9301,['PlayStation 3']
9302,['Game Boy Advance']
9303,['PC']
9304,['PC']
9305,['PlayStation 4']
9306,['PC']
9307,['PC']
9308,['Wii']
9309,['PlayStation 3']
9310,['Game Boy Advance']
9311,['PlayStation 4']
9312,['PlayStation 3']
9313,['PC']
9314,['PC']
9315,['PlayStation 4']
9316,['Xbox 360']
9317,['PlayStation 4']
9318,['PC']
9319,['Xbox 360']
9320,['DS']
9321,['Game Boy Advance']
9322,['PC']
9323,['PlayStation 3']
9324,['Xbox']
9325,['PC']
9326,['PlayStation 3']
9327,['PC']
9328,['Wii']
9329,['Wii']
9330,['Xbox']
9331,['PlayStation 3']
9332,['PC']
9333,['PlayStation 2']
9334,['Xbox 360']
9335,['iOS (iPhone/iPad)']
9336,['PlayStation 4']
9337,['PC']
9338,['PlayStation 5']
9339,['PlayStation']
9340,['PlayStation 3']
9341,['PlayStation 4']
9342,['PC']
9343,['PlayStation 4']
9344,['Xbox One']
9345,['iOS (iPhone/iPad)']
9346,['PC']
9347,['Wii']
9349,['PC']
9350,['PC']
9351,['PC']
9352,['PC']
9353,['Game Boy Advance']
9354,['Nintendo Switch']
9355,['DS']
9356,['PC']
9357,['Xbox One']
9358,['Nintendo Switch']
9359,['Nintendo Switch']
9360,['Xbox']
9361,['PlayStation 3']
9362,['PC']
9363,['PlayStation Vita']
9364,['PC']
9365,['Nintendo Switch']
9366,['PC']
9367,['PlayStation 3']
9368,['3DS']
9369,['PC']
9370,['Xbox 360']
9371,['PlayStation 4']
9372,['PC']
9373,['PC']
9374,['Wii']
9375,['Xbox 360']
9376,['Xbox 360']
9377,['PC']
9378,['PC']
9379,['Xbox 360']
9380,['PC']
9381,['PC']
9382,['Xbox One']
9383,['PC']
9384,['PC']
9385,['Game Boy Advance']
9386,['Xbox 360']
9387,['Nintendo Switch']
9388,['PC']
9389,['Nintendo Switch']
9390,['PlayStation 2']
9391,['PlayStation 4']
9392,['PC']
9393,['iOS (iPhone/iPad)']
9394,['iOS (iPhone/iPad)']
9395,['Xbox 360']
9396,['DS']
9397,['iOS (iPhone/iPad)']
9398,['Nintendo Switch']
9399,['Wii']
9400,['PC']
9401,['PlayStation 3']
9402,['3DS']
9403,['PC']
9404,['PlayStation 5']
9405,['PC']
9406,['PC']
9407,['PlayStation 2']
9408,['3DS']
9409,['PC']
9410,['Xbox 360']
9411,['PC']
9412,['Xbox 360']
9413,['iOS (iPhone/iPad)']
9414,['PlayStation 3']
9415,['PC']
9416,['PlayStation 3']
9417,['Game Boy Advance']
9418,['PC']
9419,['PC']
9420,['Nintendo Switch']
9421,['PlayStation 3']
9422,['DS']
9423,['Xbox 360']
9424,['iOS (iPhone/iPad)']
9425,['Nintendo Switch']
9426,['DS']
9427,['Xbox One']
9428,['PlayStation 3']
9429,['PC']
9430,['DS']
9431,['PlayStation 4']
9432,['PlayStation 4']
9433,['Dreamcast']
9434,['PC']
9435,['PlayStation 5']
9436,['PC']
9437,['DS']
9438,['PC']
9439,['PlayStation 4']
9440,['Wii']
9441,['Wii']
9442,['Xbox 360']
9443,['PC']
9444,['Wii']
9445,['Xbox 360']
9446,['Xbox 360']
9447,['PlayStation 2']
9448,['Xbox']
9449,['PlayStation 2']
9450,['PC']
9451,['Xbox']
9452,['Xbox 360']
9453,['Dreamcast']
9454,['PSP']
9455,['PC']
9456,['Xbox Series X']
9457,['PSP']
9458,['Xbox 360']
9459,['Game Boy Advance']
9460,['PC']
9461,['Nintendo Switch']
9462,['PC']
9463,['PlayStation 2']
9464,['Xbox One']
9465,['PC']
9466,['PlayStation 4']
9467,['PlayStation Vita']
9468,['PSP']
9469,['PC']
9470,['PlayStation 4']
9471,['iOS (iPhone/iPad)']
9472,['DS']
9473,['PC']
9474,['iOS (iPhone/iPad)']
9475,['PlayStation 4']
9476,['Nintendo Switch']
9477,['PC']
9478,['PlayStation 2']
9479,['PC']
9480,['PlayStation 5']
9481,['PlayStation Vita']
9482,['Xbox 360']
9483,['Xbox 360']
9484,['Dreamcast']
9485,['PC']
9486,['PlayStation 2']
9487,['PC']
9488,['Nintendo Switch']
9489,['PC']
9490,['Game Boy Advance']
9491,['PC']
9492,['Wii U']
9493,['Xbox 360']
9494,['Game Boy Advance']
9495,['Nintendo Switch']
9496,['PlayStation 2']
9497,['iOS (iPhone/iPad)']
9498,['PlayStation Vita']
9499,['PlayStation 4']
9500,['PC']
9501,['Wii']
9502,['PC']
9503,['PC']
9504,['PC']
9505,['Xbox 360']
9506,['PC']
9507,['Nintendo Switch']
9508,['PC']
9509,['PlayStation 5']
9510,['PlayStation 4']
9511,['PC']
9512,['PlayStation 5']
9513,['Xbox One']
9514,['Wii']
9515,['iOS (iPhone/iPad)']
9516,['PC']
9517,['iOS (iPhone/iPad)']
9518,['PlayStation 4']
9519,['PlayStation 3']
9520,['PC']
9521,['PlayStation Vita']
9522,['iOS (iPhone/iPad)']
9523,['Xbox One']
9524,['PlayStation 4']
9525,['PlayStation 4']
9526,['Wii']
9527,['PlayStation 2']
9528,['PC']
9529,['PlayStation 2']
9530,['PC']
9531,['PlayStation 2']
9532,['Wii']
9534,['PC']
9535,['PlayStation 3']
9536,['PC']
9537,['DS']
9538,['PC']
9539,['PC']
9540,['Xbox 360']
9541,['iOS (iPhone/iPad)']
9542,['Xbox 360']
9543,['DS']
9544,['PlayStation']
9545,['PSP']
9546,['PC']
9547,['Nintendo Switch']
9548,['PC']
9549,['PlayStation 4']
9550,['PlayStation 2']
9551,['PC']
9552,['PC']
9553,['Xbox 360']
9554,['Wii']
9555,['PC']
9556,['PSP']
9557,['PC']
9558,['Xbox']
9559,['PC']
9560,['Xbox 360']
9561,['PC']
9562,['iOS (iPhone/iPad)']
9563,['PlayStation 2']
9564,['iOS (iPhone/iPad)']
9565,['PC']
9566,['DS']
9567,['PC']
9568,['Xbox 360']
9569,['PlayStation 2']
9570,['PlayStation 4']
9571,['GameCube']
9572,['iOS (iPhone/iPad)']
9573,['PC']
9574,['PlayStation 2']
9575,['PC']
9576,['Wii U']
9578,['PlayStation 4']
9579,['Xbox 360']
9580,['PC']
9581,['Nintendo Switch']
9582,['PlayStation 4']
9583,['PC']
9584,['GameCube']
9585,['PC']
9586,['DS']
9587,['3DS']
9588,['PlayStation 4']
9589,['PlayStation 3']
9590,['iOS (iPhone/iPad)']
9591,['iOS (iPhone/iPad)']
9592,['Xbox 360']
9593,['iOS (iPhone/iPad)']
9594,['iOS (iPhone/iPad)']
9595,['Xbox One']
9596,['iOS (iPhone/iPad)']
9597,['3DS']
9598,['Nintendo Switch']
9599,['PlayStation 4']
9600,['PlayStation Vita']
9601,['PlayStation 3']
9602,['Xbox Series X']
9603,['Xbox 360']
9604,['PC']
9605,['PC']
9606,['PC']
9607,['Nintendo Switch']
9608,['Xbox 360']
9609,['PC']
9610,['iOS (iPhone/iPad)']
9611,['iOS (iPhone/iPad)']
9612,['Nintendo Switch']
9613,['Xbox']
9614,['DS']
9615,['PlayStation 4']
9616,['PlayStation 5']
9617,['PC']
9618,['PlayStation 2']
9619,['Xbox']
9620,['iOS (iPhone/iPad)']
9621,['iOS (iPhone/iPad)']
9622,['PC']
9624,['Xbox']
9625,['PC']
9626,['PC']
9627,['PC']
9628,['PC']
9629,['Xbox']
9630,['3DS']
9631,['Nintendo Switch']
9632,['DS']
9633,['PC']
9634,['Xbox 360']
9635,['PC']
9636,['Xbox 360']
9637,['PlayStation 2']
9638,['Nintendo Switch']
9639,['Wii']
9640,['PC']
9641,['Wii U']
9642,['iOS (iPhone/iPad)']
9643,['PlayStation 5']
9644,['3DS']
9645,['DS']
9646,['PlayStation 4']
9647,['Wii']
9648,['Wii']
9649,['PlayStation 4']
9650,['PC']
9651,['Nintendo Switch']
9652,['iOS (iPhone/iPad)']
9653,['Nintendo Switch']
9654,['Wii']
9655,['PC']
9656,['PC']
9657,['PC']
9658,['PlayStation 2']
9659,['3DS']
9660,['GameCube']
9661,['PlayStation 3']
9662,['iOS (iPhone/iPad)']
9663,['PlayStation']
9664,['Nintendo Switch']
9665,['PC']
9666,['PC']
9667,['PC']
9668,['PC']
9669,['Xbox']
9670,['PC']
9671,['PlayStation 3']
9672,['PlayStation 3']
9673,['PlayStation 3']
9674,['Xbox 360']
9675,['Xbox 360']
9676,['PlayStation']
9677,['PC']
9678,['iOS (iPhone/iPad)']
9679,['PC']
9680,['3DS']
9681,['PlayStation 2']
9683,['PC']
9684,['PC']
9685,['PC']
9686,['PC']
9687,['PlayStation Vita']
9688,['Wii']
9689,['Xbox One']
9690,['iOS (iPhone/iPad)']
9691,['PSP']
9692,['PlayStation 2']
9693,['Xbox One']
9694,['Nintendo Switch']
9695,['PC']
9696,['PlayStation 3']
9697,['Xbox Series X']
9698,['PSP']
9699,['iOS (iPhone/iPad)']
9700,['PC']
9701,['PlayStation 2']
9702,['Xbox One']
9703,['PC']
9704,['DS']
9705,['PC']
9706,['PlayStation 4']
9707,['Xbox 360']
9708,['Wii']
9709,['PC']
9710,['PlayStation 4']
9711,['PC']
9712,['PlayStation 4']
9713,['Xbox']
9714,['PlayStation 3']
9715,['DS']
9716,['Xbox 360']
9717,['Xbox 360']
9718,['Xbox 360']
9719,['PSP']
9720,['Nintendo Switch']
9721,['PC']
9722,['PC']
9723,['GameCube']
9724,['iOS (iPhone/iPad)']
9725,['PlayStation 3']
9726,['iOS (iPhone/iPad)']
9727,['PlayStation 2']
9728,['Dreamcast']
9729,['PC']
9730,['iOS (iPhone/iPad)']
9731,['3DS']
9732,['PC']
9733,['PC']
9734,['DS']
9735,['PC']
9736,['iOS (iPhone/iPad)']
9737,['PlayStation Vita']
9738,['PlayStation 3']
9739,['PlayStation']
9740,['3DS']
9741,['PC']
9742,['iOS (iPhone/iPad)']
9743,['GameCube']
9744,['PlayStation 5']
9745,['DS']
9746,['PC']
9747,['PC']
9748,['PC']
9749,['iOS (iPhone/iPad)']
9750,['PC']
9751,['PC']
9752,['Xbox 360']
9753,['DS']
9754,['PC']
9755,['PC']
9756,['PC']
9757,['PlayStation 2']
9758,['Xbox 360']
9759,['iOS (iPhone/iPad)']
9760,['PC']
9761,['PC']
9762,['PC']
9763,['iOS (iPhone/iPad)']
9764,['DS']
9765,['PlayStation 3']
9766,['PC']
9767,['PC']
9768,['iOS (iPhone/iPad)']
9769,['DS']
9770,['PlayStation 3']
9771,['PlayStation 3']
9772,['PlayStation Vita']
9773,['PC']
9774,['PlayStation 4']
9775,['PlayStation 4']
9776,['iOS (iPhone/iPad)']
9777,['DS']
9778,['PlayStation']
9779,['Xbox One']
9780,['iOS (iPhone/iPad)']
9781,['Xbox 360']
9782,['DS']
9783,['Nintendo Switch']
9784,['PC']
9785,['PC']
9786,['PSP']
9787,['Dreamcast']
9788,['iOS (iPhone/iPad)']
9789,['PC']
9790,['Nintendo Switch']
9791,['Nintendo Switch']
9792,['Wii']
9793,['PC']
9794,['PlayStation']
9795,['Xbox 360']
9796,['PC']
9797,['PSP']
9798,['3DS']
9799,['PC']
9800,['PC']
9801,['PC']
9802,['PC']
9803,['GameCube']
9804,['iOS (iPhone/iPad)']
9805,['iOS (iPhone/iPad)']
9806,['PC']
9807,['3DS']
9808,['PC']
9809,['Game Boy Advance']
9810,['Xbox 360']
9811,['PlayStation 2']
9812,['Wii']
9813,['PC']
9814,['Dreamcast']
9815,['PC']
9816,['Xbox 360']
9817,['Wii']
9818,['PC']
9819,['PC']
9820,['GameCube']
9821,['Xbox Series X']
9822,['Dreamcast']
9823,['PlayStation 3']
9824,['PC']
9825,['PlayStation']
9826,['Nintendo Switch']
9827,['Xbox 360']
9828,['PlayStation 2']
9829,['PSP']
9830,['PlayStation 3']
9831,['PC']
9832,['PC']
9833,['PlayStation 5']
9834,['PC']
9835,['PlayStation 2']
9836,['PlayStation 4']
9837,['3DS']
9838,['PlayStation 2']
9839,['3DS']
9840,['DS']
9841,['Xbox One']
9842,['PlayStation 4']
9843,['PC']
9844,['PlayStation 2']
9845,['PC']
9846,['PlayStation 2']
9847,['Wii']
9848,['iOS (iPhone/iPad)']
9849,['PlayStation 4']
9850,['Game Boy Advance']
9851,['PC']
9852,['PlayStation 2']
9853,['PlayStation 4']
9854,['iOS (iPhone/iPad)']
9855,['Nintendo Switch']
9856,['PlayStation 2']
9857,['PC']
9858,['Dreamcast']
9859,['PC']
9860,['Nintendo Switch']
9861,['PlayStation 4']
9862,['PC']
9863,['PC']
9864,['Nintendo Switch']
9865,['PC']
9866,['Xbox One']
9867,['PC']
9868,['Xbox Series X']
9869,['Xbox']
9870,['PC']
9871,['PC']
9872,['PC']
9873,['PlayStation 2']
9874,['Nintendo Switch']
9875,['PlayStation 4']
9876,['PSP']
9877,['Nintendo Switch']
9878,['PC']
9879,['PlayStation']
9880,['iOS (iPhone/iPad)']
9881,['Xbox One']
9882,['PC']
9883,['PC']
9884,['Game Boy Advance']
9885,['Game Boy Advance']
9886,['PC']
9887,['PC']
9888,['PC']
9889,['PlayStation 4']
9890,['DS']
9891,['Xbox 360']
9892,['Wii']
9893,['Xbox 360']
9894,['iOS (iPhone/iPad)']
9895,['PlayStation 2']
9896,['PlayStation 2']
9897,['PlayStation 4']
9898,['PlayStation 2']
9899,['PlayStation Vita']
9900,['PC']
9901,['PC']
9902,['DS']
9903,['PC']
9904,['PC']
9905,['Xbox 360']
9906,['Wii']
9907,['DS']
9908,['Xbox 360']
9909,['DS']
9910,['PlayStation 2']
9911,['PC']
9912,['Xbox One']
9913,['PlayStation 3']
9914,['PC']
9915,['DS']
9916,['PlayStation 4']
9917,['3DS']
9918,['PC']
9919,['PlayStation 2']
9920,['PC']
9921,['PC']
9922,['iOS (iPhone/iPad)']
9923,['3DS']
9924,['PC']
9925,['PC']
9926,['PlayStation 4']
9927,['iOS (iPhone/iPad)']
9928,['PC']
9929,['iOS (iPhone/iPad)']
9930,['iOS (iPhone/iPad)']
9931,['PC']
9932,['iOS (iPhone/iPad)']
9933,['PC']
9934,['PC']
9935,['iOS (iPhone/iPad)']
9936,['Xbox One']
9937,['Xbox One']
9938,['PlayStation 4']
9939,['Nintendo Switch']
9940,['PC']
9941,['PSP']
9942,['PC']
9943,['3DS']
9944,['PlayStation']
9945,['PC']
9946,['PC']
9947,['PC']
9948,['PC']
9949,['PlayStation 3']
9950,['PlayStation 4']
9951,['3DS']
9952,['PC']
9953,['PlayStation Vita']
9954,['PC']
9955,['PC']
9956,['Xbox 360']
9957,['PC']
9958,['DS']
9959,['PlayStation 3']
9960,['Wii U']
9961,['DS']
9962,['Xbox']
9963,['PlayStation']
9964,['PlayStation 4']
9965,['Nintendo Switch']
9966,['PlayStation']
9967,['Xbox 360']
9968,['PlayStation 2']
9969,['PC']
9970,['PlayStation 4']
9971,['PC']
9972,['GameCube']
9973,['Nintendo Switch']
9974,['Xbox 360']
9975,['PlayStation 4']
9976,['iOS (iPhone/iPad)']
9977,['Wii']
9978,['PC']
9979,['PlayStation 2']
9980,['iOS (iPhone/iPad)']
9981,['PC']
9982,['Xbox 360']
9983,['Wii']
9984,['PlayStation 4']
9985,['Wii']
9986,['Wii']
9987,['PlayStation 2']
9988,['iOS (iPhone/iPad)']
9989,['iOS (iPhone/iPad)']
9990,['Wii']
9991,['3DS']
9992,['PC']
9993,['Nintendo Switch']
9994,['Xbox One']
9995,['PC']
9996,['PC']
9997,['Xbox']
9998,['PlayStation 2']
9999,['iOS (iPhone/iPad)']
10000,['PC']
10001,['Xbox 360']
10002,['PC']
10003,['Xbox 360']
10004,['PC']
10005,['PSP']
10006,['PC']
10007,['PC']
10008,['Nintendo Switch']
10009,['PC']
10010,['PC']
10011,['iOS (iPhone/iPad)']
10012,['PC']
10013,['PC']
10014,['PC']
10015,['Nintendo Switch']
10016,['Game Boy Advance']
10017,['GameCube']
10018,['iOS (iPhone/iPad)']
10019,['Game Boy Advance']
10020,['Wii']
10021,['Game Boy Advance']
10022,['iOS (iPhone/iPad)']
10023,['PC']
10024,['PC']
10025,['Wii']
10026,['Game Boy Advance']
10027,['PlayStation 4']
10028,['PlayStation 4']
10029,['Wii']
10030,['PC']
10031,['PlayStation 4']
10032,['iOS (iPhone/iPad)']
10033,['PC']
10034,['Xbox 360']
10035,['PC']
10036,['Wii']
10037,['PC']
10038,['Xbox Series X']
10039,['PC']
10040,['PlayStation 3']
10041,['PC']
10042,['iOS (iPhone/iPad)']
10043,['PC']
10044,['PlayStation Vita']
10045,['PC']
10046,['Nintendo Switch']
10047,['PC']
10048,['PC']
10049,['Xbox 360']
10050,['Nintendo 64']
10051,['Wii U']
10052,['PlayStation 3']
10053,['Wii']
10054,['PlayStation 3']
10055,['Wii U']
10056,['PlayStation 2']
10057,['PC']
10058,['Game Boy Advance']
10059,['DS']
10060,['Xbox']
10061,['Dreamcast']
10062,['Xbox 360']
10063,['Nintendo Switch']
10064,['PlayStation 4']
10065,['PC']
10066,['PlayStation 4']
10067,['PlayStation 4']
10068,['PC']
10069,['Wii']
10070,['PSP']
10071,['iOS (iPhone/iPad)']
10072,['Xbox 360']
10073,['PC']
10074,['PlayStation 2']
10075,['DS']
10076,['PlayStation 2']
10077,['Wii']
10078,['Xbox']
10079,['PC']
10080,['iOS (iPhone/iPad)']
10081,['DS']
10082,['PlayStation 2']
10083,['Game Boy Advance']
10084,['PlayStation 4']
10085,['PlayStation Vita']
10086,['Xbox One']
10087,['PC']
10088,['iOS (iPhone/iPad)']
10089,['PC']
10090,['Xbox 360']
10091,['iOS (iPhone/iPad)']
10092,['GameCube']
10093,['PC']
10094,['PC']
10095,['PlayStation 2']
10096,['PC']
10097,['DS']
10098,['PlayStation 4']
10099,['Xbox 360']
10101,['PlayStation 3']
10102,['PC']
10103,['PC']
10104,['DS']
10105,['PlayStation 2']
10106,['PC']
10107,['PSP']
10108,['PlayStation 3']
10109,['Nintendo Switch']
10110,['Wii']
10111,['PlayStation 4']
10112,['PlayStation 4']
10113,['PC']
10114,['3DS']
10115,['PlayStation 2']
10116,['DS']
10117,['DS']
10118,['PC']
10119,['PC']
10120,['PC']
10121,['GameCube']
10122,['PlayStation 2']
10123,['PlayStation 2']
10124,['DS']
10125,['PC']
10126,['PC']
10128,['Xbox One']
10129,['Xbox 360']
10130,['Nintendo Switch']
10131,['PC']
10132,['PSP']
10133,['Xbox Series X']
10134,['PC']
10135,['Wii']
10136,['PC']
10137,['PC']
10138,['PlayStation 4']
10139,['iOS (iPhone/iPad)']
10140,['PlayStation 4']
10141,['PC']
10142,['PC']
10143,['Game Boy Advance']
10144,['PC']
10145,['PC']
10146,['PC']
10147,['PC']
10148,['PC']
10149,['PC']
10150,['Wii']
10151,['PC']
10152,['Wii']
10153,['PlayStation 3']
10154,['DS']
10155,['PlayStation 4']
10156,['PlayStation 4']
10157,['PC']
10158,['iOS (iPhone/iPad)']
10159,['PSP']
10160,['DS']
10161,['PlayStation 3']
10162,['Xbox 360']
10163,['PC']
10164,['PC']
10165,['iOS (iPhone/iPad)']
10166,['iOS (iPhone/iPad)']
10167,['Xbox 360']
10168,['Xbox']
10169,['PlayStation 2']
10170,['Nintendo Switch']
10171,['PlayStation 2']
10172,['Xbox 360']
10173,['Wii']
10174,['PC']
10175,['iOS (iPhone/iPad)']
10176,['Wii U']
10177,['Game Boy Advance']
10178,['PC']
10179,['PC']
10180,['3DS']
10181,['DS']
10182,['PC']
10183,['PC']
10184,['GameCube']
10185,['PC']
10186,['PlayStation 3']
10187,['Xbox 360']
10188,['PC']
10189,['PlayStation 4']
10190,['GameCube']
10191,['iOS (iPhone/iPad)']
10192,['Dreamcast']
10193,['Dreamcast']
10194,['PSP']
10195,['iOS (iPhone/iPad)']
10196,['Xbox']
10197,['PC']
10198,['PlayStation 2']
10199,['PC']
10200,['PC']
10201,['PC']
10202,['iOS (iPhone/iPad)']
10203,['PlayStation 2']
10204,['Nintendo Switch']
10205,['Wii U']
10206,['DS']
10207,['DS']
10208,['PC']
10209,['PlayStation 3']
10210,['DS']
10211,['PlayStation']
10212,['Xbox 360']
10213,['PC']
10214,['PC']
10215,['Nintendo Switch']
10216,['PC']
10217,['Xbox 360']
10218,['PC']
10219,['Xbox 360']
10220,['PlayStation 4']
